t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
124,8952077520398504792,0.0,0.0,0.0,122682659,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
125,8952077520398504792,0.0,0.0,0.0,122738954,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
126,8952077520398504792,0.0,0.0,0.0,122706413,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
127,8952077520398504792,0.0,0.0,0.0,122699971,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
128,8952077520398504792,0.0,0.0,0.0,122631839,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
129,8952077520398504792,0.0,0.0,0.0,122645636,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
130,8952077520398504792,0.0,0.0,0.0,122599595,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
131,8952077520398504792,0.0,0.0,0.0,122592060,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
0,8952077520398504792,0.0,0.0,0.0,3632665244,8.8,3389,2414061344222121.5,0.8,0,849652.0,0.0,215573,155,0.0,212413,0.0,0.0,9.7,0,3706,100.0,0,0
1,8952077520398504792,0.0,0.3,0.0,94303810,7.3,20221,1029256048926137.8,0.8,0,864476.0,0.0,23571,1965,0.3,216119,0.0,0.0,11.7,0,22012,100.0,0,0
2,8952077520398504792,0.1,0.0,0.0,120695607,7.5,0,0.0,0.8,0,861896.0,0.0,7106,0,0.0,215474,0.0,0.0,0.0,0,0,100.0,0,0
3,8952077520398504792,0.0,0.0,0.0,122475355,7.5,0,0.0,0.8,0,861896.0,0.0,0,0,0.0,215474,0.0,0.0,0.0,0,0,100.0,0,0
4,8952077520398504792,0.0,0.0,0.0,122765858,7.5,0,0.0,0.8,0,861896.0,0.0,0,0,0.0,215474,0.0,0.0,0.0,0,0,100.0,0,0
5,8952077520398504792,0.1,0.2,0.0,114474001,6.4,12287,12505670108779308.0,0.8,0,872688.0,0.0,15763,1664,0.2,218172,0.0,0.0,12.4,0,13241,100.0,0,0
6,8952077520398504792,0.0,0.2,0.0,67523666,5.5,2882,47704424621782072.0,0.8,0,881068.0,0.0,4337,531,0.2,220267,0.0,0.0,12.1,0,3108,100.0,0,0
7,8952077520398504792,0.1,0.0,0.0,120332051,6.0,0,0.0,0.8,0,876272.0,0.0,6250,0,0.0,219068,0.0,0.0,0.0,0,0,100.0,0,0
8,8952077520398504792,0.0,0.0,0.0,119643084,6.0,0,0.0,0.8,0,876272.0,0.0,0,0,0.0,219068,0.0,0.0,0.0,0,0,100.0,0,0
9,8952077520398504792,0.0,0.0,0.0,121377792,6.0,0,0.0,0.8,0,876272.0,0.0,0,0,0.0,219068,0.0,0.0,0.0,0,0,100.0,0,0
10,8952077520398504792,0.0,0.1,0.0,77865973,1.9,6408,9990204788043492.0,0.9,0,915032.0,0.0,17525,1071,0.1,228758,0.0,0.0,11.9,0,6831,100.0,0,0
11,8952077520398504792,0.0,0.2,0.0,65177,3.1,5261,19875899945833764.0,0.9,0,904228.0,0.0,1273,1071,0.2,226057,0.0,0.0,18.6,0,5464,100.0,0,0
12,8952077520398504792,0.1,0.3,0.0,89250068,4.0,4225,19861535205942284.0,0.9,0,895316.0,0.0,7065,863,0.3,223829,0.0,0.0,10.6,0,4435,100.0,0,0
13,8952077520398504792,0.0,0.1,0.0,140894309,3.8,1120,73720410086814464.0,0.9,0,897208.0,0.0,1303,241,0.1,224302,0.0,0.0,4.8,0,1177,100.0,0,0
14,8952077520398504792,0.0,0.0,0.0,122720322,3.8,0,0.0,0.9,0,897208.0,0.0,0,0,0.0,224302,0.0,0.0,0.0,0,0,100.0,0,0
15,8952077520398504792,0.0,0.0,0.0,122610683,3.8,0,0.0,0.9,0,897208.0,0.0,0,0,0.0,224302,0.0,0.0,0.0,0,0,100.0,0,0
16,8952077520398504792,0.0,0.0,0.0,122494392,3.8,0,0.0,0.9,0,897208.0,0.0,0,0,0.0,224302,0.0,0.0,0.0,0,0,100.0,0,0
17,8952077520398504792,0.1,0.5,0.0,61310637,2.9,10862,18831307023537828.0,0.9,0,906508.0,0.0,14592,2347,0.5,226627,0.0,0.0,15.6,0,11381,100.0,0,0
18,8952077520398504792,0.1,0.7,0.0,96163017,3.3,8009,7177916962316693.0,0.9,0,902988.0,0.0,4742,2022,0.7,225747,0.0,0.0,12.5,0,8444,100.0,0,0
19,8952077520398504792,0.0,0.0,0.0,122506609,3.3,0,0.0,0.9,0,902988.0,0.0,0,0,0.0,225747,0.0,0.0,0.0,0,0,100.0,0,0
20,8952077520398504792,0.1,0.0,0.0,121796936,5.1,0,0.0,0.8,0,886224.0,0.0,2572,0,0.0,221557,0.0,0.0,0.0,0,0,100.0,0,0
21,8952077520398504792,0.1,0.1,0.0,121152569,3.6,973,94526766022319504.0,0.9,0,900140.0,0.0,4182,223,0.1,225035,0.0,0.0,8.5,0,1036,100.0,0,0
22,8952077520398504792,0.0,0.0,0.0,122697152,3.6,0,0.0,0.9,0,900140.0,0.0,0,0,0.0,225035,0.0,0.0,0.0,0,0,100.0,0,0
23,8952077520398504792,0.0,0.0,0.0,122413164,3.6,0,0.0,0.9,0,900140.0,0.0,0,0,0.0,225035,0.0,0.0,0.0,0,0,100.0,0,0
24,8952077520398504792,0.0,0.0,0.0,122588393,3.6,0,0.0,0.9,0,900140.0,0.0,0,0,0.0,225035,0.0,0.0,0.0,0,0,100.0,0,0
25,8952077520398504792,0.2,0.7,0.0,37060271,2.0,10756,17887036895747056.0,0.9,0,916136.0,0.0,16499,2915,0.7,229034,0.0,0.0,16.3,0,11252,100.0,0,0
26,8952077520398504792,0.0,0.5,0.0,19191574,2.7,3844,30690015457444148.0,0.9,0,910200.0,0.0,1034,1142,0.5,227550,0.0,0.0,16.4,0,4042,100.0,0,0
27,8952077520398504792,0.0,0.2,0.0,112254168,2.8,1903,59007413223682432.0,0.9,0,909324.0,0.0,1027,555,0.2,227331,0.0,0.0,7.6,0,2029,100.0,0,0
28,8952077520398504792,0.1,0.1,0.0,119250623,3.2,974,65612694322388896.0,0.9,0,904928.0,0.0,5346,293,0.1,226233,0.0,0.0,5.7,0,1042,100.0,0,0
29,8952077520398504792,0.1,0.2,0.0,67348748,2.8,1846,66488554908263176.0,0.9,0,908984.0,0.0,2204,580,0.2,227246,0.0,0.0,9.6,0,1947,100.0,0,0
30,8952077520398504792,0.0,0.1,0.0,121718728,2.9,963,100384468299123920.0,0.9,0,908092.0,0.0,376,314,0.1,227023,0.0,0.0,7.1,0,1039,100.0,0,0
31,8952077520398504792,0.0,0.0,0.0,122322462,2.9,0,0.0,0.9,0,908092.0,0.0,0,0,0.0,227023,0.0,0.0,0.0,0,0,100.0,0,0
32,8952077520398504792,0.0,0.0,0.0,122525150,2.9,0,0.0,0.9,0,908092.0,0.0,0,0,0.0,227023,0.0,0.0,0.0,0,0,100.0,0,0
33,8952077520398504792,0.1,0.3,0.0,34664424,1.9,3991,28047193144603028.0,0.9,0,917712.0,0.0,8220,1241,0.3,229428,0.0,0.0,15.2,0,4222,100.0,0,0
34,8952077520398504792,0.1,0.5,0.0,175,0.7,4050,29001035487432144.0,0.9,0,929380.0,0.0,5436,1373,0.5,232345,0.0,0.0,20.1,0,4228,100.0,0,0
35,8952077520398504792,0.1,0.8,0.0,149,0.9,6009,12472962169069160.0,0.9,0,927932.0,0.0,3325,2073,0.8,231983,0.0,0.0,21.3,0,6311,100.0,0,0
36,8952077520398504792,0.0,1.1,0.0,87046864,2.1,5431,15715836852252582.0,0.9,0,918128.0,0.0,754,1986,1.1,229532,0.0,0.0,18.2,0,5734,100.0,0,0
37,8952077520398504792,0.4,0.0,0.0,139814991,2.2,1105,66261204939731632.0,0.9,0,916452.0,0.0,7656,379,0.0,229113,0.0,0.0,5.9,0,1179,100.0,0,0
38,8952077520398504792,0.0,0.6,0.0,21059163,2.4,2558,64185618852490088.0,0.9,0,915196.0,0.0,1217,913,0.6,228799,0.0,0.0,15.1,0,2736,100.0,0,0
39,8952077520398504792,0.0,0.1,0.0,121342742,2.5,988,116280189706881568.0,0.9,0,914668.0,0.0,440,371,0.1,228667,0.0,0.0,7.3,0,1045,100.0,0,0
40,8952077520398504792,0.0,0.0,0.0,122681973,2.5,0,0.0,0.9,0,914668.0,0.0,0,0,0.0,228667,0.0,0.0,0.0,0,0,100.0,0,0
41,8952077520398504792,0.0,0.0,0.0,124221489,2.5,0,0.0,0.9,0,914668.0,0.0,0,0,0.0,228667,0.0,0.0,0.0,0,0,100.0,0,0
42,8952077520398504792,0.3,0.6,0.0,68915923,1.6,4649,25724334570991576.0,0.9,0,923532.0,0.0,8289,1773,0.6,230883,0.0,0.0,14.7,0,4950,100.0,0,0
43,8952077520398504792,0.2,1.0,0.0,301,1.4,5519,17249541619935458.0,0.9,0,926028.0,0.0,3763,2149,1.0,231507,0.0,0.0,20.1,0,5861,100.0,0,0
44,8952077520398504792,0.1,0.6,0.0,190,1.4,3104,45330668829708456.0,0.9,0,926856.0,0.0,1895,1299,0.6,231714,0.0,0.0,20.7,0,3316,100.0,0,0
45,8952077520398504792,0.1,1.3,0.0,7183599,1.7,4801,24666740448140180.0,0.9,0,924872.0,0.0,2107,1998,1.3,231218,0.0,0.0,18.6,0,5161,100.0,0,0
46,8952077520398504792,0.0,0.2,0.0,116406862,1.9,916,95484463911382256.0,0.9,0,923580.0,0.0,145,412,0.2,230895,0.0,0.0,5.7,0,978,100.0,0,0
47,8952077520398504792,0.0,0.0,0.0,120196986,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
48,8952077520398504792,0.0,0.0,0.0,125353645,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
49,8952077520398504792,0.0,0.0,0.0,121974114,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
50,8952077520398504792,0.0,0.0,0.0,121989987,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
51,8952077520398504792,0.0,0.0,0.0,156130535,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
52,8952077520398504792,0.0,0.0,0.0,122431193,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
53,8952077520398504792,0.0,0.0,0.0,158088928,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
54,8952077520398504792,0.0,0.0,0.0,129178963,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
55,8952077520398504792,0.0,0.0,0.0,122795132,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
56,8952077520398504792,0.0,0.0,0.0,122332484,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
57,8952077520398504792,0.0,0.0,0.0,122595933,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
58,8952077520398504792,0.0,0.0,0.0,122346486,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
59,8952077520398504792,0.0,0.0,0.0,122627913,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
60,8952077520398504792,0.0,0.0,0.0,215517547,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
61,8952077520398504792,0.0,0.0,0.0,122575237,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
62,8952077520398504792,0.0,0.0,0.0,122515860,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
63,8952077520398504792,0.0,0.0,0.0,122664818,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
64,8952077520398504792,0.0,0.0,0.0,122531948,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
65,8952077520398504792,0.0,0.0,0.0,121776412,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
66,8952077520398504792,0.0,0.0,0.0,122362503,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
67,8952077520398504792,0.0,0.0,0.0,122554840,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
68,8952077520398504792,0.0,0.0,0.0,122598854,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
69,8952077520398504792,0.0,0.0,0.0,122427209,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
70,8952077520398504792,0.0,0.0,0.0,142399898,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
71,8952077520398504792,0.0,0.0,0.0,192410237,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
72,8952077520398504792,0.0,0.0,0.0,130629994,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
73,8952077520398504792,0.0,0.0,0.0,122441960,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
74,8952077520398504792,0.0,0.0,0.0,132583155,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
75,8952077520398504792,0.0,0.0,0.0,122278392,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
76,8952077520398504792,0.0,0.0,0.0,122567240,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
77,8952077520398504792,0.0,0.0,0.0,155651931,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
78,8952077520398504792,0.0,0.0,0.0,147759557,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
79,8952077520398504792,0.0,0.0,0.0,122585154,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
80,8952077520398504792,0.0,0.0,0.0,122341087,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
81,8952077520398504792,0.0,0.0,0.0,122528992,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
82,8952077520398504792,0.0,0.0,0.0,122619301,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
83,8952077520398504792,0.0,0.0,0.0,122352392,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
84,8952077520398504792,0.0,0.0,0.0,122413376,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
85,8952077520398504792,0.0,0.0,0.0,120186518,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
86,8952077520398504792,0.0,0.0,0.0,119409291,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
87,8952077520398504792,0.0,0.0,0.0,122069147,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
88,8952077520398504792,0.0,0.0,0.0,122719014,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
89,8952077520398504792,0.0,0.0,0.0,122466583,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
90,8952077520398504792,0.0,0.0,0.0,122520519,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
91,8952077520398504792,0.0,0.0,0.0,122148673,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
92,8952077520398504792,0.0,0.0,0.0,122648841,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
93,8952077520398504792,0.0,0.0,0.0,122743018,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
94,8952077520398504792,0.0,0.0,0.0,122802797,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
95,8952077520398504792,0.0,0.0,0.0,122770542,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
96,8952077520398504792,0.0,0.0,0.0,122878948,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
97,8952077520398504792,0.0,0.0,0.0,121498383,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
98,8952077520398504792,0.0,0.0,0.0,119123002,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
99,8952077520398504792,0.0,0.0,0.0,122223831,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
100,8952077520398504792,0.0,0.0,0.0,122912031,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
101,8952077520398504792,0.0,0.0,0.0,122555797,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
102,8952077520398504792,0.0,0.0,0.0,122761043,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
103,8952077520398504792,0.0,0.0,0.0,122611257,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
104,8952077520398504792,0.0,0.0,0.0,122283076,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
105,8952077520398504792,0.0,0.0,0.0,122603334,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
106,8952077520398504792,0.0,0.0,0.0,122742791,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
107,8952077520398504792,0.0,0.0,0.0,122736810,1.9,0,0.0,0.9,0,923580.0,0.0,0,0,0.0,230895,0.0,0.0,0.0,0,0,100.0,0,0
0,8952077520398504792,0.0,0.0,0.0,3596916152,8.7,2950,2109810079462067.0,0.8,0,851336.0,0.0,215559,144,0.0,212834,0.0,0.0,9.5,0,3188,100.0,0,0
1,8952077520398504792,0.0,0.1,0.0,104263393,7.5,15000,8590862713444156.0,0.8,0,862324.0,0.0,24207,1214,0.1,215581,0.0,0.0,11.6,0,16406,100.0,0,0
2,8952077520398504792,0.0,0.0,0.0,122812315,7.5,0,0.0,0.8,0,862324.0,0.0,0,0,0.0,215581,0.0,0.0,0.0,0,0,100.0,0,0
3,8952077520398504792,0.0,0.0,0.0,122917883,7.5,0,0.0,0.8,0,862324.0,0.0,0,0,0.0,215581,0.0,0.0,0.0,0,0,100.0,0,0
4,8952077520398504792,0.0,0.0,0.0,121946209,7.4,0,0.0,0.8,0,862872.0,0.0,3028,0,0.0,215718,0.0,0.0,0.0,0,0,100.0,0,0
5,8952077520398504792,0.0,0.2,0.0,76161828,4.4,9801,2038816402894156.8,0.8,0,891004.0,0.0,17159,1157,0.2,222751,0.0,0.0,15.0,0,10466,100.0,0,0
6,8952077520398504792,0.0,0.1,0.0,119322911,5.2,2629,31433417917486976.0,0.8,0,884068.0,0.0,6596,338,0.1,221017,0.0,0.0,6.7,0,2787,100.0,0,0
7,8952077520398504792,0.0,0.0,0.0,122879751,5.2,0,0.0,0.8,0,884068.0,0.0,0,0,0.0,221017,0.0,0.0,0.0,0,0,100.0,0,0
8,8952077520398504792,0.0,0.0,0.0,122705552,5.2,0,0.0,0.8,0,884068.0,0.0,0,0,0.0,221017,0.0,0.0,0.0,0,0,100.0,0,0
9,8952077520398504792,0.0,0.0,0.0,122222823,5.2,0,0.0,0.8,0,884068.0,0.0,0,0,0.0,221017,0.0,0.0,0.0,0,0,100.0,0,0
10,8952077520398504792,0.1,0.2,0.0,64618626,3.3,11303,18646708882465688.0,0.9,0,901800.0,0.0,18214,1598,0.2,225452,0.0,0.0,12.8,0,11925,100.0,0,0
11,8952077520398504792,0.0,0.1,0.0,182,3.6,1751,110894051938862656.0,0.9,0,899448.0,0.0,2315,296,0.1,224863,0.0,0.0,17.9,0,1814,100.0,0,0
12,8952077520398504792,0.1,0.2,0.0,82968324,4.2,4823,22444294728402748.0,0.9,0,893956.0,0.0,5338,887,0.2,223489,0.0,0.0,13.1,0,5070,100.0,0,0
13,8952077520398504792,0.0,0.0,0.0,123573634,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
14,8952077520398504792,0.0,0.0,0.0,122843608,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
15,8952077520398504792,0.0,0.0,0.0,122813521,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
16,8952077520398504792,0.0,0.0,0.0,122910368,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
17,8952077520398504792,0.0,0.0,0.0,121891668,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
18,8952077520398504792,0.0,0.0,0.0,122763760,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
19,8952077520398504792,0.0,0.0,0.0,149626881,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
20,8952077520398504792,0.0,0.0,0.0,131788698,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
21,8952077520398504792,0.0,0.0,0.0,122860412,4.2,0,0.0,0.9,0,893956.0,0.0,0,0,0.0,223489,0.0,0.0,0.0,0,0,100.0,0,0
22,8952077520398504792,0.1,0.1,0.0,26462878,1.7,4838,25832291572408908.0,0.9,0,917012.0,0.0,15074,868,0.1,229253,0.0,0.0,13.5,0,5068,100.0,0,0
23,8952077520398504792,0.1,0.7,0.0,44585699,3.2,10629,139574620120595.5,0.9,0,903812.0,0.0,4658,2265,0.7,225953,0.0,0.0,15.4,0,11104,100.0,0,0
24,8952077520398504792,0.0,0.0,0.0,122541850,3.2,0,0.0,0.9,0,903812.0,0.0,0,0,0.0,225953,0.0,0.0,0.0,0,0,100.0,0,0
25,8952077520398504792,0.1,0.2,0.0,97371325,3.5,3528,39043726261645904.0,0.9,0,901188.0,0.0,6798,777,0.2,225297,0.0,0.0,10.6,0,3706,100.0,0,0
26,8952077520398504792,0.0,0.0,0.0,122364550,3.5,0,0.0,0.9,0,901188.0,0.0,0,0,0.0,225297,0.0,0.0,0.0,0,0,100.0,0,0
27,8952077520398504792,0.0,0.0,0.0,122790198,3.5,0,0.0,0.9,0,901188.0,0.0,0,0,0.0,225297,0.0,0.0,0.0,0,0,100.0,0,0
28,8952077520398504792,0.0,0.0,0.0,122334079,3.5,0,0.0,0.9,0,901188.0,0.0,0,0,0.0,225297,0.0,0.0,0.0,0,0,100.0,0,0
29,8952077520398504792,0.0,0.0,0.0,122950730,3.5,0,0.0,0.9,0,901188.0,0.0,0,0,0.0,225297,0.0,0.0,0.0,0,0,100.0,0,0
30,8952077520398504792,0.1,0.0,0.0,95274831,2.4,2046,65931263955289272.0,0.9,0,911500.0,0.0,7332,473,0.0,227875,0.0,0.0,10.1,0,2139,100.0,0,0
31,8952077520398504792,0.2,0.4,0.0,1622640,1.4,4350,31825125649579620.0,0.9,0,920400.0,0.0,8911,1063,0.3,230100,0.0,0.0,16.8,0,4568,100.0,0,0
32,8952077520398504792,0.1,0.6,0.0,63255856,2.6,6600,11492416780483778.0,0.9,0,909768.0,0.0,2458,1623,0.6,227442,0.0,0.0,17.0,0,6899,100.0,0,0
33,8952077520398504792,0.0,0.1,0.0,109420157,2.5,684,120506360163761856.0,0.9,0,911320.0,0.0,870,171,0.1,227830,0.0,0.0,4.7,0,717,100.0,0,0
34,8952077520398504792,0.0,0.0,0.0,122582765,2.8,0,0.0,0.9,0,908508.0,0.0,1124,0,0.0,227127,0.0,0.0,0.0,0,0,100.0,0,0
35,8952077520398504792,0.2,0.5,0.0,99675234,2.8,5545,18967643450098244.0,0.9,0,908916.0,0.0,5846,1486,0.5,227229,0.0,0.0,11.2,0,5812,100.0,0,0
36,8952077520398504792,0.0,0.0,0.0,128359433,2.8,0,0.0,0.9,0,908916.0,0.0,0,0,0.0,227229,0.0,0.0,0.0,0,0,100.0,0,0
37,8952077520398504792,0.0,0.0,0.0,122934765,2.8,0,0.0,0.9,0,908916.0,0.0,0,0,0.0,227229,0.0,0.0,0.0,0,0,100.0,0,0
38,8952077520398504792,0.0,0.0,0.0,122755923,2.8,0,0.0,0.9,0,908916.0,0.0,0,0,0.0,227229,0.0,0.0,0.0,0,0,100.0,0,0
39,8952077520398504792,0.0,0.0,0.0,122248216,2.8,0,0.0,0.9,0,908916.0,0.0,0,0,0.0,227229,0.0,0.0,0.0,0,0,100.0,0,0
40,8952077520398504792,0.0,0.0,0.0,122780705,2.8,0,0.0,0.9,0,908916.0,0.0,0,0,0.0,227229,0.0,0.0,0.0,0,0,100.0,0,0
